2025-06-25 10:12:48,955 INFO    StreamThr :1080218 [internal.py:wandb_internal():85] W&B internal server running at pid: 1080218, started at: 2025-06-25 10:12:48.955297
2025-06-25 10:12:48,957 DEBUG   HandlerThread:1080218 [handler.py:handle_request():158] handle_request: status
2025-06-25 10:12:48,957 INFO    WriterThread:1080218 [datastore.py:open_for_write():87] open: /home/tuandang/tuandang/huyhoang/git/rl_nomad/train/Cirr/wandb/run-20250625_101248-5ho8t006/run-5ho8t006.wandb
2025-06-25 10:12:48,957 DEBUG   SenderThread:1080218 [sender.py:send():391] send: header
2025-06-25 10:12:48,963 DEBUG   SenderThread:1080218 [sender.py:send():391] send: run
2025-06-25 10:12:49,157 INFO    SenderThread:1080218 [dir_watcher.py:__init__():211] watching files in: /home/tuandang/tuandang/huyhoang/git/rl_nomad/train/Cirr/wandb/run-20250625_101248-5ho8t006/files
2025-06-25 10:12:49,157 INFO    SenderThread:1080218 [sender.py:_start_run_threads():1200] run started: 5ho8t006 with start time 1750864368.955081
2025-06-25 10:12:49,162 DEBUG   HandlerThread:1080218 [handler.py:handle_request():158] handle_request: check_version
2025-06-25 10:12:49,162 DEBUG   SenderThread:1080218 [sender.py:send_request():418] send_request: check_version
2025-06-25 10:12:49,227 DEBUG   HandlerThread:1080218 [handler.py:handle_request():158] handle_request: run_start
2025-06-25 10:12:49,233 DEBUG   HandlerThread:1080218 [system_info.py:__init__():26] System info init
2025-06-25 10:12:49,233 DEBUG   HandlerThread:1080218 [system_info.py:__init__():41] System info init done
2025-06-25 10:12:49,233 INFO    HandlerThread:1080218 [system_monitor.py:start():194] Starting system monitor
2025-06-25 10:12:49,233 INFO    SystemMonitor:1080218 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-06-25 10:12:49,233 INFO    HandlerThread:1080218 [system_monitor.py:probe():214] Collecting system info
2025-06-25 10:12:49,233 INFO    SystemMonitor:1080218 [interfaces.py:start():188] Started cpu monitoring
