2025-06-25 10:57:05,168 INFO    StreamThr :1082590 [internal.py:wandb_internal():85] W&B internal server running at pid: 1082590, started at: 2025-06-25 10:57:05.168422
2025-06-25 10:57:05,169 DEBUG   HandlerThread:1082590 [handler.py:handle_request():158] handle_request: status
2025-06-25 10:57:05,170 INFO    WriterThread:1082590 [datastore.py:open_for_write():87] open: /home/tuandang/tuandang/huyhoang/git/rl_nomad/train/Cirr/wandb/run-20250625_105705-o3e5i73j/run-o3e5i73j.wandb
2025-06-25 10:57:05,170 DEBUG   SenderThread:1082590 [sender.py:send():391] send: header
2025-06-25 10:57:05,178 DEBUG   SenderThread:1082590 [sender.py:send():391] send: run
2025-06-25 10:57:05,449 INFO    SenderThread:1082590 [dir_watcher.py:__init__():211] watching files in: /home/tuandang/tuandang/huyhoang/git/rl_nomad/train/Cirr/wandb/run-20250625_105705-o3e5i73j/files
2025-06-25 10:57:05,449 INFO    SenderThread:1082590 [sender.py:_start_run_threads():1200] run started: o3e5i73j with start time 1750867025.16828
2025-06-25 10:57:05,453 DEBUG   HandlerThread:1082590 [handler.py:handle_request():158] handle_request: check_version
2025-06-25 10:57:05,453 DEBUG   SenderThread:1082590 [sender.py:send_request():418] send_request: check_version
2025-06-25 10:57:05,520 DEBUG   HandlerThread:1082590 [handler.py:handle_request():158] handle_request: run_start
2025-06-25 10:57:05,530 DEBUG   HandlerThread:1082590 [system_info.py:__init__():26] System info init
2025-06-25 10:57:05,530 DEBUG   HandlerThread:1082590 [system_info.py:__init__():41] System info init done
2025-06-25 10:57:05,530 INFO    HandlerThread:1082590 [system_monitor.py:start():194] Starting system monitor
2025-06-25 10:57:05,530 INFO    SystemMonitor:1082590 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-06-25 10:57:05,530 INFO    HandlerThread:1082590 [system_monitor.py:probe():214] Collecting system info
2025-06-25 10:57:05,530 INFO    SystemMonitor:1082590 [interfaces.py:start():188] Started cpu monitoring
2025-06-25 10:57:05,530 INFO    SystemMonitor:1082590 [interfaces.py:start():188] Started disk monitoring
2025-06-25 10:57:05,531 INFO    SystemMonitor:1082590 [interfaces.py:start():188] Started gpu monitoring
2025-06-25 10:57:05,532 INFO    SystemMonitor:1082590 [interfaces.py:start():188] Started memory monitoring
2025-06-25 10:57:05,532 INFO    SystemMonitor:1082590 [interfaces.py:start():188] Started network monitoring
2025-06-25 10:57:05,578 DEBUG   HandlerThread:1082590 [system_info.py:probe():152] Probing system
2025-06-25 10:57:05,582 DEBUG   HandlerThread:1082590 [system_info.py:_probe_git():137] Probing git
2025-06-25 10:57:05,587 DEBUG   HandlerThread:1082590 [system_info.py:_probe_git():145] Probing git done
2025-06-25 10:57:05,587 DEBUG   HandlerThread:1082590 [system_info.py:probe():200] Probing system done
2025-06-25 10:57:05,588 DEBUG   HandlerThread:1082590 [system_monitor.py:probe():223] {'os': 'Linux-6.8.0-59-generic-x86_64-with-glibc2.17', 'python': '3.8.20', 'heartbeatAt': '2025-06-25T15:57:05.578554', 'startedAt': '2025-06-25T15:57:05.166069', 'docker': None, 'cuda': None, 'args': ('--config', '/home/tuandang/tuandang/quanganh/visualnav-transformer/train/config/cirr.yaml', '--dataset', 'combined', '--stage', '1', '--mode', 'train'), 'state': 'running', 'program': 'Train.py', 'codePathLocal': 'Train.py', 'codePath': 'train/Cirr/Train.py', 'git': {'remote': 'https://github.com/team-vis-nav/rl_nomad.git', 'commit': '2f63c279a825c87a6c8ead6dc6dd988e625b1c75'}, 'email': 'visualnavicra@gmail.com', 'root': '/home/tuandang/tuandang/huyhoang/git/rl_nomad', 'host': 'ice', 'username': 'tuandang', 'executable': '/home/tuandang/anaconda3/envs/nomad_train/bin/python3', 'cpu_count': 24, 'cpu_count_logical': 32, 'cpu_freq': {'current': 3258.1868125, 'min': 800.0, 'max': 4937.5}, 'cpu_freq_per_core': [{'current': 5506.875, 'min': 800.0, 'max': 5500.0}, {'current': 5500.0, 'min': 800.0, 'max': 5500.0}, {'current': 5500.0, 'min': 800.0, 'max': 5500.0}, {'current': 5500.0, 'min': 800.0, 'max': 5500.0}, {'current': 5500.0, 'min': 800.0, 'max': 5500.0}, {'current': 5500.0, 'min': 800.0, 'max': 5500.0}, {'current': 5486.08, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 5500.0}, {'current': 5499.945, 'min': 800.0, 'max': 5800.0}, {'current': 800.0, 'min': 800.0, 'max': 5800.0}, {'current': 5500.0, 'min': 800.0, 'max': 5800.0}, {'current': 800.0, 'min': 800.0, 'max': 5800.0}, {'current': 5500.0, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 5500.0}, {'current': 5500.0, 'min': 800.0, 'max': 5500.0}, {'current': 5500.0, 'min': 800.0, 'max': 5500.0}, {'current': 4307.994, 'min': 800.0, 'max': 4300.0}, {'current': 4300.89, 'min': 800.0, 'max': 4300.0}, {'current': 4296.551, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 4262.5, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 4277.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 4285.326, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}], 'disk': {'/': {'total': 1832.2052917480469, 'used': 1321.6473388671875}}, 'gpu': 'NVIDIA RTX A6000', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}], 'memory': {'total': 62.5654182434082}}
2025-06-25 10:57:05,588 INFO    HandlerThread:1082590 [system_monitor.py:probe():224] Finished collecting system info
2025-06-25 10:57:05,588 INFO    HandlerThread:1082590 [system_monitor.py:probe():227] Publishing system info
2025-06-25 10:57:05,588 DEBUG   HandlerThread:1082590 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2025-06-25 10:57:06,204 DEBUG   HandlerThread:1082590 [system_info.py:_save_conda():224] Saving conda packages done
2025-06-25 10:57:06,204 INFO    HandlerThread:1082590 [system_monitor.py:probe():229] Finished publishing system info
2025-06-25 10:57:06,205 DEBUG   SenderThread:1082590 [sender.py:send():391] send: files
2025-06-25 10:57:06,205 INFO    SenderThread:1082590 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2025-06-25 10:57:06,240 DEBUG   HandlerThread:1082590 [handler.py:handle_request():158] handle_request: python_packages
2025-06-25 10:57:06,240 DEBUG   SenderThread:1082590 [sender.py:send_request():418] send_request: python_packages
2025-06-25 10:57:06,240 DEBUG   HandlerThread:1082590 [handler.py:handle_request():158] handle_request: stop_status
2025-06-25 10:57:06,240 DEBUG   SenderThread:1082590 [sender.py:send_request():418] send_request: stop_status
2025-06-25 10:57:06,241 DEBUG   HandlerThread:1082590 [handler.py:handle_request():158] handle_request: internal_messages
2025-06-25 10:57:06,374 DEBUG   SenderThread:1082590 [sender.py:send():391] send: telemetry
2025-06-25 10:57:06,450 INFO    Thread-12 :1082590 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tuandang/tuandang/huyhoang/git/rl_nomad/train/Cirr/wandb/run-20250625_105705-o3e5i73j/files/wandb-metadata.json
2025-06-25 10:57:06,450 INFO    Thread-12 :1082590 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tuandang/tuandang/huyhoang/git/rl_nomad/train/Cirr/wandb/run-20250625_105705-o3e5i73j/files/output.log
2025-06-25 10:57:06,450 INFO    Thread-12 :1082590 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tuandang/tuandang/huyhoang/git/rl_nomad/train/Cirr/wandb/run-20250625_105705-o3e5i73j/files/requirements.txt
2025-06-25 10:57:06,450 INFO    Thread-12 :1082590 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tuandang/tuandang/huyhoang/git/rl_nomad/train/Cirr/wandb/run-20250625_105705-o3e5i73j/files/conda-environment.yaml
2025-06-25 10:57:06,478 INFO    wandb-upload_0:1082590 [upload_job.py:push():130] Uploaded file /tmp/tmpc_5_9lujwandb/5rgdnrnp-wandb-metadata.json
2025-06-25 10:57:07,240 DEBUG   HandlerThread:1082590 [handler.py:handle_request():158] handle_request: internal_messages
2025-06-25 10:57:08,240 DEBUG   HandlerThread:1082590 [handler.py:handle_request():158] handle_request: internal_messages
2025-06-25 10:57:08,449 INFO    Thread-12 :1082590 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tuandang/tuandang/huyhoang/git/rl_nomad/train/Cirr/wandb/run-20250625_105705-o3e5i73j/files/output.log
2025-06-25 10:57:09,240 DEBUG   HandlerThread:1082590 [handler.py:handle_request():158] handle_request: internal_messages
2025-06-25 10:57:10,241 DEBUG   HandlerThread:1082590 [handler.py:handle_request():158] handle_request: internal_messages
2025-06-25 10:57:10,375 DEBUG   HandlerThread:1082590 [handler.py:handle_request():158] handle_request: status_report
2025-06-25 10:57:11,241 DEBUG   HandlerThread:1082590 [handler.py:handle_request():158] handle_request: internal_messages
2025-06-25 10:57:12,241 DEBUG   HandlerThread:1082590 [handler.py:handle_request():158] handle_request: internal_messages
2025-06-25 10:57:13,192 DEBUG   SenderThread:1082590 [sender.py:send():391] send: exit
2025-06-25 10:57:13,192 INFO    SenderThread:1082590 [sender.py:send_exit():598] handling exit code: 1
2025-06-25 10:57:13,193 INFO    SenderThread:1082590 [sender.py:send_exit():600] handling runtime: 7
2025-06-25 10:57:13,193 INFO    SenderThread:1082590 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2025-06-25 10:57:13,194 INFO    SenderThread:1082590 [sender.py:send_exit():606] send defer
2025-06-25 10:57:13,194 DEBUG   HandlerThread:1082590 [handler.py:handle_request():158] handle_request: defer
2025-06-25 10:57:13,194 INFO    HandlerThread:1082590 [handler.py:handle_request_defer():184] handle defer: 0
